State,County,Specialized food stores per 1000 pop 2016 (SPECSPTH16),Units,FIPS,FID
Kansas,Barton,0.0371595,"# per 1,000 pop",20009,719
Kansas,Bourbon,0.0,"# per 1,000 pop",20011,722
Kansas,Brown,0.0,"# per 1,000 pop",20013,723
Kansas,Butler,0.090025207,"# per 1,000 pop",20015,726
Kansas,Chase,0.0,"# per 1,000 pop",20017,729
Kansas,Chautauqua,0.0,"# per 1,000 pop",20019,730
Kansas,Cherokee,0.049456,"# per 1,000 pop",20021,732
Kansas,Cheyenne,0.0,"# per 1,000 pop",20023,736
Kansas,Clark,0.0,"# per 1,000 pop",20025,738
Kansas,Clay,0.123777695,"# per 1,000 pop",20027,739
Kansas,Cloud,0.10989011,"# per 1,000 pop",20029,740
Kansas,Coffey,0.0,"# per 1,000 pop",20031,745
Kansas,Comanche,0.0,"# per 1,000 pop",20033,748
Kansas,Cowley,0.0561467,"# per 1,000 pop",20035,752
Kansas,Crawford,0.076938859,"# per 1,000 pop",20037,756
Kansas,Decatur,0.0,"# per 1,000 pop",20039,759
Kansas,Dickinson,0.105368526,"# per 1,000 pop",20041,762
Kansas,Doniphan,0.129382844,"# per 1,000 pop",20043,765
Kansas,Douglas,0.066950089,"# per 1,000 pop",20045,767
Kansas,Edwards,0.344827586,"# per 1,000 pop",20047,770
Kansas,Elk,0.0,"# per 1,000 pop",20049,773
Kansas,Ellis,0.104083544,"# per 1,000 pop",20051,774
Kansas,Ellsworth,0.0,"# per 1,000 pop",20053,776
Kansas,Finney,0.13514244,"# per 1,000 pop",20055,778
Kansas,Ford,0.0289847,"# per 1,000 pop",20057,784
Kansas,Franklin,0.0391435,"# per 1,000 pop",20059,786
Kansas,Geary,0.0568053,"# per 1,000 pop",20061,788
Kansas,Gove,0.0,"# per 1,000 pop",20063,790
Kansas,Graham,0.3894081,"# per 1,000 pop",20065,791
Kansas,Grant,0.0,"# per 1,000 pop",20067,794
Kansas,Gray,0.0,"# per 1,000 pop",20069,798
Kansas,Greeley,0.0,"# per 1,000 pop",20071,801
Kansas,Greenwood,0.0,"# per 1,000 pop",20073,803
Kansas,Hamilton,0.0,"# per 1,000 pop",20075,805
Kansas,Harper,0.176056338,"# per 1,000 pop",20077,807
Kansas,Harvey,0.086271352,"# per 1,000 pop",20079,812
Kansas,Haskell,0.0,"# per 1,000 pop",20081,815
Kansas,Hodgeman,0.0,"# per 1,000 pop",20083,818
Kansas,Jackson,0.0,"# per 1,000 pop",20085,819
Kansas,Jefferson,0.106067034,"# per 1,000 pop",20087,821
Kansas,Jewell,0.0,"# per 1,000 pop",20089,822
Kansas,Johnson,0.0564377,"# per 1,000 pop",20091,824
Kansas,Kearny,0.0,"# per 1,000 pop",20093,826
Kansas,Kingman,0.0,"# per 1,000 pop",20095,827
Kansas,Kiowa,0.0,"# per 1,000 pop",20097,829
Kansas,Labette,0.098376783,"# per 1,000 pop",20099,831
Kansas,Lane,0.0,"# per 1,000 pop",20101,833
Kansas,Leavenworth,0.0374462,"# per 1,000 pop",20103,836
Kansas,Lincoln,0.0,"# per 1,000 pop",20105,838
Kansas,Linn,0.207770621,"# per 1,000 pop",20107,840
Kansas,Logan,0.711237553,"# per 1,000 pop",20109,842
Kansas,Lyon,0.119760479,"# per 1,000 pop",20111,844
Kansas,McPherson,0.070417576,"# per 1,000 pop",20113,846
Kansas,Marion,0.0,"# per 1,000 pop",20115,848
Kansas,Marshall,0.102030405,"# per 1,000 pop",20117,850
Kansas,Meade,0.0,"# per 1,000 pop",20119,851
Kansas,Miami,0.0606741,"# per 1,000 pop",20121,853
Kansas,Mitchell,0.161655351,"# per 1,000 pop",20123,854
Kansas,Montgomery,0.0304257,"# per 1,000 pop",20125,856
Kansas,Morris,0.179985601,"# per 1,000 pop",20127,858
Kansas,Morton,0.0,"# per 1,000 pop",20129,859
Kansas,Nemaha,0.099009901,"# per 1,000 pop",20131,861
Kansas,Neosho,0.0,"# per 1,000 pop",20133,862
Kansas,Ness,0.0,"# per 1,000 pop",20135,864
Kansas,Norton,0.0,"# per 1,000 pop",20137,866
Kansas,Osage,0.0,"# per 1,000 pop",20139,867
Kansas,Osborne,0.27593819,"# per 1,000 pop",20141,869
Kansas,Ottawa,0.0,"# per 1,000 pop",20143,870
Kansas,Pawnee,0.148323939,"# per 1,000 pop",20145,872
Kansas,Phillips,0.185425552,"# per 1,000 pop",20147,873
Kansas,Pottawatomie,0.084770907,"# per 1,000 pop",20149,876
Kansas,Pratt,0.104471375,"# per 1,000 pop",20151,878
Kansas,Rawlins,0.0,"# per 1,000 pop",20153,880
Kansas,Reno,0.0475888,"# per 1,000 pop",20155,882
Kansas,Republic,0.0,"# per 1,000 pop",20157,884
Kansas,Rice,0.0,"# per 1,000 pop",20159,886
Kansas,Riley,0.0268284,"# per 1,000 pop",20161,888
Kansas,Rooks,0.0,"# per 1,000 pop",20163,889
Kansas,Rush,0.0,"# per 1,000 pop",20165,891
Kansas,Russell,0.143061516,"# per 1,000 pop",20167,893
Kansas,Saline,0.072634828,"# per 1,000 pop",20169,895
Kansas,Scott,0.399121932,"# per 1,000 pop",20171,897
Kansas,Sedgwick,0.0604712,"# per 1,000 pop",20173,898
Kansas,Seward,0.0439445,"# per 1,000 pop",20175,900
Kansas,Shawnee,0.08980994,"# per 1,000 pop",20177,902
Kansas,Sheridan,0.0,"# per 1,000 pop",20179,904
Kansas,Sherman,0.168208579,"# per 1,000 pop",20181,907
Kansas,Smith,0.271886895,"# per 1,000 pop",20183,909
Kansas,Stafford,0.0,"# per 1,000 pop",20185,911
Kansas,Stanton,0.0,"# per 1,000 pop",20187,913
Kansas,Stevens,0.0,"# per 1,000 pop",20189,914
Kansas,Sumner,0.0430979,"# per 1,000 pop",20191,916
Kansas,Thomas,0.256049161,"# per 1,000 pop",20193,917
Kansas,Trego,0.0,"# per 1,000 pop",20195,919
Kansas,Wabaunsee,0.0,"# per 1,000 pop",20197,920
Kansas,Wallace,0.0,"# per 1,000 pop",20199,921
Kansas,Washington,0.179597701,"# per 1,000 pop",20201,922
Kansas,Wichita,0.0,"# per 1,000 pop",20203,923
Kansas,Wilson,0.0,"# per 1,000 pop",20205,925
Kansas,Woodson,0.0,"# per 1,000 pop",20207,926
Kansas,Wyandotte,0.0547385,"# per 1,000 pop",20209,927
Kentucky,Adair,0.0516022,"# per 1,000 pop",21001,928
Kentucky,Allen,0.0,"# per 1,000 pop",21003,929
Kentucky,Anderson,0.0,"# per 1,000 pop",21005,930
Kentucky,Ballard,0.0,"# per 1,000 pop",21007,932
Kentucky,Barren,0.0228368,"# per 1,000 pop",21009,933
Kentucky,Bath,0.0,"# per 1,000 pop",21011,934
Kentucky,Bell,0.0367755,"# per 1,000 pop",21013,936
Kentucky,Boone,0.0464562,"# per 1,000 pop",21015,1002
Kentucky,Bourbon,0.0498579,"# per 1,000 pop",21017,1005
Kentucky,Boyd,0.082994439,"# per 1,000 pop",21019,1008
Kentucky,Boyle,0.0,"# per 1,000 pop",21021,1010
Kentucky,Bracken,0.0,"# per 1,000 pop",21023,1013
Kentucky,Breathitt,0.0,"# per 1,000 pop",21025,1017
Kentucky,Breckinridge,0.0,"# per 1,000 pop",21027,1020
Kentucky,Bullitt,0.0126248,"# per 1,000 pop",21029,1024
Kentucky,Butler,0.0,"# per 1,000 pop",21031,1026
Kentucky,Caldwell,0.079245582,"# per 1,000 pop",21033,1031
Kentucky,Calloway,0.0257918,"# per 1,000 pop",21035,1033
Kentucky,Campbell,0.0434622,"# per 1,000 pop",21037,1035
Kentucky,Carlisle,0.0,"# per 1,000 pop",21039,1039
Kentucky,Carroll,0.0,"# per 1,000 pop",21041,1041
Kentucky,Carter,0.0,"# per 1,000 pop",21043,1044
Kentucky,Casey,0.063447751,"# per 1,000 pop",21045,1048
Kentucky,Christian,0.0278804,"# per 1,000 pop",21047,1050
Kentucky,Clark,0.0278637,"# per 1,000 pop",21049,1053
Kentucky,Clay,0.0,"# per 1,000 pop",21051,1056
Kentucky,Clinton,0.0,"# per 1,000 pop",21053,1059
Kentucky,Crittenden,0.109134563,"# per 1,000 pop",21055,1064
Kentucky,Cumberland,0.0,"# per 1,000 pop",21057,1067
Kentucky,Daviess,0.0400625,"# per 1,000 pop",21059,1071
Kentucky,Edmonson,0.0,"# per 1,000 pop",21061,1073
Kentucky,Elliott,0.0,"# per 1,000 pop",21063,1075
Kentucky,Estill,0.0,"# per 1,000 pop",21065,1077
Kentucky,Fayette,0.04388,"# per 1,000 pop",21067,1080
Kentucky,Fleming,0.0,"# per 1,000 pop",21069,1083
Kentucky,Floyd,0.0,"# per 1,000 pop",21071,1085
Kentucky,Franklin,0.0199041,"# per 1,000 pop",21073,1086
Kentucky,Fulton,0.0,"# per 1,000 pop",21075,1088
Kentucky,Gallatin,0.114573786,"# per 1,000 pop",21077,1090
Kentucky,Garrard,0.0574779,"# per 1,000 pop",21079,1092
Kentucky,Grant,0.0,"# per 1,000 pop",21081,1094
Kentucky,Graves,0.080758049,"# per 1,000 pop",21083,1097
Kentucky,Grayson,0.076511094,"# per 1,000 pop",21085,1100
Kentucky,Green,0.0,"# per 1,000 pop",21087,1102
Kentucky,Greenup,0.0279369,"# per 1,000 pop",21089,1105
Kentucky,Hancock,0.0,"# per 1,000 pop",21091,1107
Kentucky,Hardin,0.0561309,"# per 1,000 pop",21093,1110
Kentucky,Harlan,0.0,"# per 1,000 pop",21095,1114
Kentucky,Harrison,0.0,"# per 1,000 pop",21097,1119
Kentucky,Hart,0.107950559,"# per 1,000 pop",21099,1121
Kentucky,Henderson,0.0,"# per 1,000 pop",21101,1126
Kentucky,Henry,0.0,"# per 1,000 pop",21103,1129
Kentucky,Hickman,0.0,"# per 1,000 pop",21105,1130
Kentucky,Hopkins,0.0,"# per 1,000 pop",21107,1136
Kentucky,Jackson,0.0,"# per 1,000 pop",21109,1140
Kentucky,Jefferson,0.0664638,"# per 1,000 pop",21111,1143
Kentucky,Jessamine,0.0574108,"# per 1,000 pop",21113,1145
Kentucky,Johnson,0.0,"# per 1,000 pop",21115,1148
Kentucky,Kenton,0.0425284,"# per 1,000 pop",21117,1151
Kentucky,Knott,0.0,"# per 1,000 pop",21119,1154
Kentucky,Knox,0.0,"# per 1,000 pop",21121,1159
Kentucky,Larue,0.0,"# per 1,000 pop",21123,1162
Kentucky,Laurel,0.0333389,"# per 1,000 pop",21125,1166
Kentucky,Lawrence,0.0,"# per 1,000 pop",21127,1167
Kentucky,Lee,0.0,"# per 1,000 pop",21129,1171
Kentucky,Leslie,0.0,"# per 1,000 pop",21131,1175
Kentucky,Letcher,0.0,"# per 1,000 pop",21133,1178
Kentucky,Lewis,0.0,"# per 1,000 pop",21135,1180
Kentucky,Lincoln,0.0,"# per 1,000 pop",21137,1184
Kentucky,Livingston,0.217037439,"# per 1,000 pop",21139,1187
Kentucky,Logan,0.0375136,"# per 1,000 pop",21141,1190
Kentucky,Lyon,0.0,"# per 1,000 pop",21143,1193
Kentucky,McCracken,0.0612164,"# per 1,000 pop",21145,1196
Kentucky,McCreary,0.0,"# per 1,000 pop",21147,1198
Kentucky,McLean,0.0,"# per 1,000 pop",21149,1201
Kentucky,Madison,0.0446743,"# per 1,000 pop",21151,1204
Kentucky,Magoffin,0.078901688,"# per 1,000 pop",21153,1206
Kentucky,Marion,0.0,"# per 1,000 pop",21155,1210
Kentucky,Marshall,0.0319765,"# per 1,000 pop",21157,1213
Kentucky,Martin,0.0,"# per 1,000 pop",21159,1215
Kentucky,Mason,0.0,"# per 1,000 pop",21161,1217
Kentucky,Meade,0.0,"# per 1,000 pop",21163,1220
Kentucky,Menifee,0.0,"# per 1,000 pop",21165,1222
Kentucky,Mercer,0.0,"# per 1,000 pop",21167,1225
Kentucky,Metcalfe,0.0999001,"# per 1,000 pop",21169,1228
Kentucky,Monroe,0.094526893,"# per 1,000 pop",21171,1230
Kentucky,Montgomery,0.036152,"# per 1,000 pop",21173,1233
Kentucky,Morgan,0.0,"# per 1,000 pop",21175,1235
Kentucky,Muhlenberg,0.0,"# per 1,000 pop",21177,1238
Kentucky,Nelson,0.087888908,"# per 1,000 pop",21179,1243
Kentucky,Nicholas,0.0,"# per 1,000 pop",21181,1246
Kentucky,Ohio,0.0,"# per 1,000 pop",21183,1249
Kentucky,Oldham,0.0459165,"# per 1,000 pop",21185,1252
Kentucky,Owen,0.0,"# per 1,000 pop",21187,1255
Kentucky,Owsley,0.0,"# per 1,000 pop",21189,1257
Kentucky,Pendleton,0.0,"# per 1,000 pop",21191,1260
Kentucky,Perry,0.0,"# per 1,000 pop",21193,1265
Kentucky,Pike,0.033089,"# per 1,000 pop",21195,1267
Kentucky,Powell,0.0,"# per 1,000 pop",21197,1270
Kentucky,Pulaski,0.0312432,"# per 1,000 pop",21199,1272
Kentucky,Robertson,0.0,"# per 1,000 pop",21201,1273
Kentucky,Rockcastle,0.0,"# per 1,000 pop",21203,1276
Kentucky,Rowan,0.081960495,"# per 1,000 pop",21205,1279
Kentucky,Russell,0.0562746,"# per 1,000 pop",21207,1282
Kentucky,Scott,0.0,"# per 1,000 pop",21209,1283
Kentucky,Shelby,0.0214629,"# per 1,000 pop",21211,1285
Kentucky,Simpson,0.0,"# per 1,000 pop",21213,1287
Kentucky,Spencer,0.0,"# per 1,000 pop",21215,1000
Kentucky,Taylor,0.0393128,"# per 1,000 pop",21217,1003
Kentucky,Todd,0.0,"# per 1,000 pop",21219,1006
Kentucky,Trigg,0.0,"# per 1,000 pop",21221,1009
Kentucky,Trimble,0.0,"# per 1,000 pop",21223,1012
Kentucky,Union,0.06760411,"# per 1,000 pop",21225,1016
Kentucky,Warren,0.0395754,"# per 1,000 pop",21227,1019
Kentucky,Washington,0.0,"# per 1,000 pop",21229,1023
Kentucky,Wayne,0.0481858,"# per 1,000 pop",21231,1027
Kentucky,Webster,0.07590709,"# per 1,000 pop",21233,1029
Kentucky,Whitley,0.0276985,"# per 1,000 pop",21235,1034
Kentucky,Wolfe,0.0,"# per 1,000 pop",21237,1037
Kentucky,Woodford,0.0,"# per 1,000 pop",21239,1042
Louisiana,Acadia,0.111464968,"# per 1,000 pop",22001,1046
Louisiana,Allen,0.0389317,"# per 1,000 pop",22003,1051
Louisiana,Ascension,0.0493876,"# per 1,000 pop",22005,1055
Louisiana,Assumption,0.0439464,"# per 1,000 pop",22007,1060
Louisiana,Avoyelles,0.14619883,"# per 1,000 pop",22009,1062
Louisiana,Beauregard,0.0270285,"# per 1,000 pop",22011,1066
Louisiana,Bienville,0.0,"# per 1,000 pop",22013,1069
Louisiana,Bossier,0.047524,"# per 1,000 pop",22015,1076
Louisiana,Caddo,0.0160549,"# per 1,000 pop",22017,1079
Louisiana,Calcasieu,0.059811,"# per 1,000 pop",22019,1081
Louisiana,Caldwell,0.0,"# per 1,000 pop",22021,1084
Louisiana,Cameron,0.0,"# per 1,000 pop",22023,1089
Louisiana,Catahoula,0.0,"# per 1,000 pop",22025,1093
Louisiana,Claiborne,0.0,"# per 1,000 pop",22027,1095
Louisiana,Concordia,0.050015,"# per 1,000 pop",22029,1098
Louisiana,De Soto,0.0367498,"# per 1,000 pop",22031,1103
Louisiana,East Baton Rouge,0.102740261,"# per 1,000 pop",22033,1108
Louisiana,East Carroll,0.137950062,"# per 1,000 pop",22035,1111
Louisiana,East Feliciana,0.0512216,"# per 1,000 pop",22037,1115
Louisiana,Evangeline,0.088994364,"# per 1,000 pop",22039,1118
Louisiana,Franklin,0.0491063,"# per 1,000 pop",22041,1123
Louisiana,Grant,0.0,"# per 1,000 pop",22043,1127
Louisiana,Iberia,0.082105177,"# per 1,000 pop",22045,1133
Louisiana,Iberville,0.091138318,"# per 1,000 pop",22047,1134
Louisiana,Jackson,0.0,"# per 1,000 pop",22049,1138
Louisiana,Jefferson,0.08210087,"# per 1,000 pop",22051,1147
Louisiana,Jefferson Davis,0.12751036,"# per 1,000 pop",22053,1155
Louisiana,Lafayette,0.06618517,"# per 1,000 pop",22055,1161
Louisiana,Lafourche,0.101402395,"# per 1,000 pop",22057,1280
Louisiana,La Salle,0.132872708,"# per 1,000 pop",22059,1289
Louisiana,Lincoln,0.0209877,"# per 1,000 pop",22061,1291
Louisiana,Livingston,0.0499714,"# per 1,000 pop",22063,1295
Louisiana,Madison,0.0,"# per 1,000 pop",22065,1297
Louisiana,Morehouse,0.0,"# per 1,000 pop",22067,1299
Louisiana,Natchitoches,0.0,"# per 1,000 pop",22069,1301
Louisiana,Orleans,0.089053766,"# per 1,000 pop",22071,1304
Louisiana,Ouachita,0.101951739,"# per 1,000 pop",22073,1306
Louisiana,Plaquemines,0.085737557,"# per 1,000 pop",22075,1427
Louisiana,Pointe Coupee,0.0,"# per 1,000 pop",22077,1431
Louisiana,Rapides,0.0454212,"# per 1,000 pop",22079,1434
Louisiana,Red River,0.0,"# per 1,000 pop",22081,1436
Louisiana,Richland,0.048895,"# per 1,000 pop",22083,1439
Louisiana,Sabine,0.0415058,"# per 1,000 pop",22085,1441
Louisiana,St. Bernard,0.065482167,"# per 1,000 pop",22087,1463
Louisiana,St. Charles,0.0378329,"# per 1,000 pop",22089,1466
Louisiana,St. Helena,0.0,"# per 1,000 pop",22091,1467
Louisiana,St. James,0.0466592,"# per 1,000 pop",22093,1468
Louisiana,St. John the Baptist,0.09199632,"# per 1,000 pop",22095,1469
Louisiana,St. Landry,0.047788,"# per 1,000 pop",22097,1471
Louisiana,St. Martin,0.074337007,"# per 1,000 pop",22099,1473
Louisiana,St. Mary,0.0574999,"# per 1,000 pop",22101,1474
Louisiana,St. Tammany,0.0356052,"# per 1,000 pop",22103,1475
Louisiana,Tangipahoa,0.084211816,"# per 1,000 pop",22105,1476
Louisiana,Tensas,0.0,"# per 1,000 pop",22107,1479
Louisiana,Terrebonne,0.097239288,"# per 1,000 pop",22109,1501
Louisiana,Union,0.0,"# per 1,000 pop",22111,1507
Louisiana,Vermilion,0.099644601,"# per 1,000 pop",22113,1510
Louisiana,Vernon,0.0387439,"# per 1,000 pop",22115,1513
Louisiana,Washington,0.0,"# per 1,000 pop",22117,1516
Louisiana,Webster,0.0502576,"# per 1,000 pop",22119,1518
Louisiana,West Baton Rouge,0.11566488,"# per 1,000 pop",22121,1520
Louisiana,West Carroll,0.0,"# per 1,000 pop",22123,1522
Louisiana,West Feliciana,0.065252855,"# per 1,000 pop",22125,1524
Louisiana,Winn,0.0,"# per 1,000 pop",22127,1529
Maine,Androscoggin,0.0559341,"# per 1,000 pop",23001,1532
Maine,Aroostook,0.0146808,"# per 1,000 pop",23003,1535
Maine,Cumberland,0.147814579,"# per 1,000 pop",23005,1608
Maine,Franklin,0.066509261,"# per 1,000 pop",23007,1619
Maine,Hancock,0.238979374,"# per 1,000 pop",23009,1748
Maine,Kennebec,0.0494527,"# per 1,000 pop",23011,1755
Maine,Knox,0.302610011,"# per 1,000 pop",23013,1774
Maine,Lincoln,0.353013856,"# per 1,000 pop",23015,1835
Maine,Oxford,0.0525431,"# per 1,000 pop",23017,1842
Maine,Penobscot,0.0198,"# per 1,000 pop",23019,1846
Maine,Piscataquis,0.177767243,"# per 1,000 pop",23021,1851
Maine,Sagadahoc,0.085389804,"# per 1,000 pop",23023,1855
Maine,Somerset,0.0197383,"# per 1,000 pop",23025,1860
Maine,Waldo,0.177552315,"# per 1,000 pop",23027,1865
Maine,Washington,0.0,"# per 1,000 pop",23029,1884
Maine,York,0.153296114,"# per 1,000 pop",23031,1901
Maryland,Allegany,0.0554063,"# per 1,000 pop",24001,1905
Maryland,Anne Arundel,0.065035963,"# per 1,000 pop",24003,1925
Maryland,Baltimore County,0.07697572,"# per 1,000 pop",24005,1939
Maryland,Calvert,0.0548853,"# per 1,000 pop",24009,1946
Maryland,Caroline,0.0608143,"# per 1,000 pop",24011,1949
Maryland,Carroll,0.0538471,"# per 1,000 pop",24013,1955
Maryland,Cecil,0.029211,"# per 1,000 pop",24015,1963
Maryland,Charles,0.0190561,"# per 1,000 pop",24017,1294
Maryland,Dorchester,0.0309914,"# per 1,000 pop",24019,1346
Maryland,Frederick,0.0443761,"# per 1,000 pop",24021,1357
Maryland,Garrett,0.204471101,"# per 1,000 pop",24023,1361
Maryland,Harford,0.0479159,"# per 1,000 pop",24025,1372
Maryland,Howard,0.0599433,"# per 1,000 pop",24027,1379
Maryland,Kent,0.152640684,"# per 1,000 pop",24029,1394
Maryland,Montgomery,0.0610494,"# per 1,000 pop",24031,1398
Maryland,Prince George's,0.055973,"# per 1,000 pop",24033,1403
Maryland,Queen Anne's,0.122005775,"# per 1,000 pop",24035,1413
Maryland,St. Mary's,0.0536505,"# per 1,000 pop",24037,1421
Maryland,Somerset,0.116130531,"# per 1,000 pop",24039,1430
Maryland,Talbot,0.295667133,"# per 1,000 pop",24041,1438
Maryland,Washington,0.080101462,"# per 1,000 pop",24043,1445
Maryland,Wicomico,0.077984111,"# per 1,000 pop",24045,1446
Maryland,Worcester,0.446480568,"# per 1,000 pop",24047,1456
Maryland,Baltimore County,0.092388785,"# per 1,000 pop",24510,1939
Massachusetts,Barnstable,0.238943028,"# per 1,000 pop",25001,1478
Massachusetts,Berkshire,0.078828296,"# per 1,000 pop",25003,1480
Massachusetts,Bristol,0.075226755,"# per 1,000 pop",25005,1486
Massachusetts,Dukes,0.750924214,"# per 1,000 pop",25007,1491
Massachusetts,Essex,0.087108795,"# per 1,000 pop",25009,1519
Massachusetts,Franklin,0.084964173,"# per 1,000 pop",25011,1523
Massachusetts,Hampden,0.0597011,"# per 1,000 pop",25013,1526
Massachusetts,Hampshire,0.074230784,"# per 1,000 pop",25015,1527
Massachusetts,Middlesex,0.086557604,"# per 1,000 pop",25017,1533
Massachusetts,Nantucket,0.721435657,"# per 1,000 pop",25019,1537
Massachusetts,Norfolk,0.081800413,"# per 1,000 pop",25021,1543
Massachusetts,Plymouth,0.101598218,"# per 1,000 pop",25023,1569
Massachusetts,Suffolk,0.101116708,"# per 1,000 pop",25025,1585
Massachusetts,Worcester,0.053614,"# per 1,000 pop",25027,1599
Michigan,Alcona,0.0,"# per 1,000 pop",26001,1603
Michigan,Alger,0.10970927,"# per 1,000 pop",26003,1609
Michigan,Allegan,0.0260972,"# per 1,000 pop",26005,1611
Michigan,Alpena,0.139581952,"# per 1,000 pop",26007,1614
Michigan,Antrim,0.130061562,"# per 1,000 pop",26009,1617
Michigan,Arenac,0.132213922,"# per 1,000 pop",26011,1621
Michigan,Baraga,0.0,"# per 1,000 pop",26013,1624
Michigan,Barry,0.0502412,"# per 1,000 pop",26015,1627
Michigan,Bay,0.066997827,"# per 1,000 pop",26017,1631
Michigan,Benzie,0.114129194,"# per 1,000 pop",26019,1634
Michigan,Berrien,0.064868932,"# per 1,000 pop",26021,1635
Michigan,Branch,0.0460225,"# per 1,000 pop",26023,1640
Michigan,Calhoun,0.0447167,"# per 1,000 pop",26025,1641
Michigan,Cass,0.07811127,"# per 1,000 pop",26027,1644
Michigan,Charlevoix,0.229691448,"# per 1,000 pop",26029,1648
Michigan,Cheboygan,0.196819399,"# per 1,000 pop",26031,1649
Michigan,Chippewa,0.106112054,"# per 1,000 pop",26033,1660
Michigan,Clare,0.098664737,"# per 1,000 pop",26035,1665
Michigan,Clinton,0.0515929,"# per 1,000 pop",26037,1669
Michigan,Crawford,0.0,"# per 1,000 pop",26039,1672
Michigan,Delta,0.193236715,"# per 1,000 pop",26041,1675
Michigan,Dickinson,0.117577895,"# per 1,000 pop",26043,1677
Michigan,Eaton,0.101059285,"# per 1,000 pop",26045,1678
Michigan,Emmet,0.273423259,"# per 1,000 pop",26047,1686
Michigan,Genesee,0.0416048,"# per 1,000 pop",26049,1688
Michigan,Gladwin,0.119312759,"# per 1,000 pop",26051,1691
Michigan,Gogebic,0.0,"# per 1,000 pop",26053,1693
Michigan,Grand Traverse,0.206714973,"# per 1,000 pop",26055,1697
Michigan,Gratiot,0.122153816,"# per 1,000 pop",26057,1700
Michigan,Hillsdale,0.109249022,"# per 1,000 pop",26059,1701
Michigan,Houghton,0.0275581,"# per 1,000 pop",26061,1705
Michigan,Huron,0.095386474,"# per 1,000 pop",26063,1708
Michigan,Ingham,0.0347303,"# per 1,000 pop",26065,1710
Michigan,Ionia,0.077903462,"# per 1,000 pop",26067,1713
Michigan,Iosco,0.039571,"# per 1,000 pop",26069,1715
Michigan,Iron,0.08942944,"# per 1,000 pop",26071,1716
Michigan,Isabella,0.0421745,"# per 1,000 pop",26073,1717
Michigan,Jackson,0.069525645,"# per 1,000 pop",26075,1719
Michigan,Kalamazoo,0.088103702,"# per 1,000 pop",26077,1720
Michigan,Kalkaska,0.0578035,"# per 1,000 pop",26079,1722
Michigan,Kent,0.115101826,"# per 1,000 pop",26081,1726
Michigan,Keweenaw,0.0,"# per 1,000 pop",26083,1743
Michigan,Lake,0.084309923,"# per 1,000 pop",26085,1749
Michigan,Lapeer,0.068072747,"# per 1,000 pop",26087,1752
Michigan,Leelanau,0.372214209,"# per 1,000 pop",26089,1765
Michigan,Lenawee,0.071058776,"# per 1,000 pop",26091,1768
Michigan,Livingston,0.06370847,"# per 1,000 pop",26093,1770
Michigan,Luce,0.157703832,"# per 1,000 pop",26095,1773
Michigan,Mackinac,0.467551898,"# per 1,000 pop",26097,1779
Michigan,Macomb,0.10720424,"# per 1,000 pop",26099,1785
Michigan,Manistee,0.081839758,"# per 1,000 pop",26101,1787
Michigan,Marquette,0.0451393,"# per 1,000 pop",26103,1793
Michigan,Mason,0.069333703,"# per 1,000 pop",26105,1797
Michigan,Mecosta,0.0231632,"# per 1,000 pop",26107,1800
Michigan,Menominee,0.0430645,"# per 1,000 pop",26109,1802
Michigan,Midland,0.0599283,"# per 1,000 pop",26111,1806
Michigan,Missaukee,0.133049494,"# per 1,000 pop",26113,1810
Michigan,Monroe,0.067013798,"# per 1,000 pop",26115,1812
Michigan,Montcalm,0.063529374,"# per 1,000 pop",26117,1815
Michigan,Montmorency,0.0,"# per 1,000 pop",26119,1816
Michigan,Muskegon,0.109761875,"# per 1,000 pop",26121,1818
Michigan,Newaygo,0.062777266,"# per 1,000 pop",26123,1820
Michigan,Oakland,0.104353801,"# per 1,000 pop",26125,1824
Michigan,Oceana,0.228301815,"# per 1,000 pop",26127,1825
Michigan,Ogemaw,0.0478423,"# per 1,000 pop",26129,1827
Michigan,Ontonagon,0.0,"# per 1,000 pop",26131,1829
Michigan,Osceola,0.0,"# per 1,000 pop",26133,1830
Michigan,Oscoda,0.0,"# per 1,000 pop",26135,1832
Michigan,Otsego,0.082017634,"# per 1,000 pop",26137,1834
Michigan,Ottawa,0.088263746,"# per 1,000 pop",26139,1837
Michigan,Presque Isle,0.078585462,"# per 1,000 pop",26141,1840
Michigan,Roscommon,0.083867992,"# per 1,000 pop",26143,1843
Michigan,Saginaw,0.124814728,"# per 1,000 pop",26145,1845
Michigan,St. Clair,0.062693173,"# per 1,000 pop",26147,1854
Michigan,St. Joseph,0.098632299,"# per 1,000 pop",26149,1857
Michigan,Sanilac,0.0483185,"# per 1,000 pop",26151,1858
Michigan,Schoolcraft,0.0,"# per 1,000 pop",26153,1861
Michigan,Shiawassee,0.0,"# per 1,000 pop",26155,1863
Michigan,Tuscola,0.0563539,"# per 1,000 pop",26157,1866
Michigan,Van Buren,0.066488478,"# per 1,000 pop",26159,1867
Michigan,Washtenaw,0.084989253,"# per 1,000 pop",26161,1869
Michigan,Wayne,0.109871467,"# per 1,000 pop",26163,1871
Michigan,Wexford,0.151103052,"# per 1,000 pop",26165,1873
Minnesota,Aitkin,0.126774848,"# per 1,000 pop",27001,1875
Minnesota,Anoka,0.0547401,"# per 1,000 pop",27003,1877
Minnesota,Becker,0.088883622,"# per 1,000 pop",27005,1878
Minnesota,Beltrami,0.108669666,"# per 1,000 pop",27007,1880
