State,County,Specialized food stores per 1000 pop 2011 (SPECSPTH11),Units,FIPS,FID
Georgia,Franklin,0.0,"# per 1,000 pop",13119,772
Georgia,Fulton,0.067452986,"# per 1,000 pop",13121,779
Georgia,Gilmer,0.0353008,"# per 1,000 pop",13123,781
Georgia,Glascock,0.0,"# per 1,000 pop",13125,783
Georgia,Glynn,0.0498865,"# per 1,000 pop",13127,793
Georgia,Gordon,0.072075968,"# per 1,000 pop",13129,796
Georgia,Grady,0.119421998,"# per 1,000 pop",13131,797
Georgia,Greene,0.124378109,"# per 1,000 pop",13133,800
Georgia,Gwinnett,0.0618807,"# per 1,000 pop",13135,804
Georgia,Habersham,0.0232202,"# per 1,000 pop",13137,806
Georgia,Hall,0.0548044,"# per 1,000 pop",13139,808
Georgia,Hancock,0.0,"# per 1,000 pop",13141,810
Georgia,Haralson,0.0351296,"# per 1,000 pop",13143,813
Georgia,Harris,0.0,"# per 1,000 pop",13145,814
Georgia,Hart,0.0,"# per 1,000 pop",13147,816
Georgia,Heard,0.0,"# per 1,000 pop",13149,817
Georgia,Henry,0.0096581,"# per 1,000 pop",13151,820
Georgia,Houston,0.0208375,"# per 1,000 pop",13153,823
Georgia,Irwin,0.0,"# per 1,000 pop",13155,825
Georgia,Jackson,0.0327998,"# per 1,000 pop",13157,828
Georgia,Jasper,0.0,"# per 1,000 pop",13159,830
Georgia,Jeff Davis,0.0,"# per 1,000 pop",13161,832
Georgia,Jefferson,0.0,"# per 1,000 pop",13163,834
Georgia,Jenkins,0.0,"# per 1,000 pop",13165,835
Georgia,Johnson,0.099910081,"# per 1,000 pop",13167,837
Georgia,Jones,0.0,"# per 1,000 pop",13169,839
Georgia,Lamar,0.0550691,"# per 1,000 pop",13171,841
Georgia,Lanier,0.19089434,"# per 1,000 pop",13173,845
Georgia,Laurens,0.104506312,"# per 1,000 pop",13175,847
Georgia,Lee,0.0,"# per 1,000 pop",13177,849
Georgia,Liberty,0.0460907,"# per 1,000 pop",13179,855
Georgia,Lincoln,0.0,"# per 1,000 pop",13181,857
Georgia,Long,0.0,"# per 1,000 pop",13183,860
Georgia,Lowndes,0.062780269,"# per 1,000 pop",13185,863
Georgia,Lumpkin,0.0327815,"# per 1,000 pop",13187,865
Georgia,McDuffie,0.0462684,"# per 1,000 pop",13189,868
Georgia,McIntosh,0.070308655,"# per 1,000 pop",13191,871
Georgia,Macon,0.069146729,"# per 1,000 pop",13193,874
Georgia,Madison,0.0,"# per 1,000 pop",13195,875
Georgia,Marion,0.0,"# per 1,000 pop",13197,877
Georgia,Meriwether,0.0,"# per 1,000 pop",13199,879
Georgia,Miller,0.164581962,"# per 1,000 pop",13201,881
Georgia,Mitchell,0.0427332,"# per 1,000 pop",13205,883
Georgia,Monroe,0.0,"# per 1,000 pop",13207,885
Georgia,Montgomery,0.0,"# per 1,000 pop",13209,887
Georgia,Morgan,0.0558566,"# per 1,000 pop",13211,890
Georgia,Murray,0.0,"# per 1,000 pop",13213,892
Georgia,Muscogee,0.0358364,"# per 1,000 pop",13215,896
Georgia,Newton,0.0,"# per 1,000 pop",13217,899
Georgia,Oconee,0.030077,"# per 1,000 pop",13219,901
Georgia,Oglethorpe,0.0,"# per 1,000 pop",13221,905
Georgia,Paulding,0.00696408,"# per 1,000 pop",13223,908
Georgia,Peach,0.0361154,"# per 1,000 pop",13225,910
Georgia,Pickens,0.0,"# per 1,000 pop",13227,912
Georgia,Pierce,0.0,"# per 1,000 pop",13229,915
Georgia,Pike,0.0,"# per 1,000 pop",13231,7
Georgia,Polk,0.0242101,"# per 1,000 pop",13233,8
Georgia,Pulaski,0.084445195,"# per 1,000 pop",13235,11
Georgia,Putnam,0.0470013,"# per 1,000 pop",13237,13
Georgia,Quitman,0.0,"# per 1,000 pop",13239,16
Georgia,Rabun,0.0,"# per 1,000 pop",13241,18
Georgia,Randolph,0.0,"# per 1,000 pop",13243,23
Georgia,Richmond,0.06986795,"# per 1,000 pop",13245,24
Georgia,Rockdale,0.0350865,"# per 1,000 pop",13247,28
Georgia,Schley,0.0,"# per 1,000 pop",13249,31
Georgia,Screven,0.0,"# per 1,000 pop",13251,34
Georgia,Seminole,0.114090131,"# per 1,000 pop",13253,38
Georgia,Spalding,0.0,"# per 1,000 pop",13255,41
Georgia,Stephens,0.0,"# per 1,000 pop",13257,45
Georgia,Stewart,0.164690382,"# per 1,000 pop",13259,48
Georgia,Sumter,0.09351038,"# per 1,000 pop",13261,52
Georgia,Talbot,0.0,"# per 1,000 pop",13263,57
Georgia,Taliaferro,0.0,"# per 1,000 pop",13265,60
Georgia,Tattnall,0.0392958,"# per 1,000 pop",13267,63
Georgia,Taylor,0.0,"# per 1,000 pop",13269,69
Georgia,Telfair,0.0614779,"# per 1,000 pop",13271,75
Georgia,Terrell,0.106484932,"# per 1,000 pop",13273,78
Georgia,Thomas,0.06726005,"# per 1,000 pop",13275,83
Georgia,Tift,0.0242724,"# per 1,000 pop",13277,87
Georgia,Toombs,0.0367444,"# per 1,000 pop",13279,91
Georgia,Towns,0.094535829,"# per 1,000 pop",13281,95
Georgia,Treutlen,0.0,"# per 1,000 pop",13283,102
Georgia,Troup,0.0295696,"# per 1,000 pop",13285,105
Georgia,Turner,0.0,"# per 1,000 pop",13287,108
Georgia,Twiggs,0.0,"# per 1,000 pop",13289,116
Georgia,Union,0.0,"# per 1,000 pop",13291,120
Georgia,Upson,0.0371361,"# per 1,000 pop",13293,123
Georgia,Walker,0.0,"# per 1,000 pop",13295,126
Georgia,Walton,0.0236449,"# per 1,000 pop",13297,127
Georgia,Ware,0.0275512,"# per 1,000 pop",13299,132
Georgia,Warren,0.0,"# per 1,000 pop",13301,135
Georgia,Washington,0.0476804,"# per 1,000 pop",13303,143
Georgia,Wayne,0.0330033,"# per 1,000 pop",13305,147
Georgia,Webster,0.0,"# per 1,000 pop",13307,149
Georgia,Wheeler,0.0,"# per 1,000 pop",13309,154
Georgia,White,0.072974058,"# per 1,000 pop",13311,157
Georgia,Whitfield,0.0097035,"# per 1,000 pop",13313,159
Georgia,Wilcox,0.0,"# per 1,000 pop",13315,163
Georgia,Wilkes,0.0,"# per 1,000 pop",13317,167
Georgia,Wilkinson,0.0,"# per 1,000 pop",13319,169
Georgia,Worth,0.092915215,"# per 1,000 pop",13321,173
Hawaii,Hawaii,0.064154313,"# per 1,000 pop",15001,198
Hawaii,Honolulu,0.099326031,"# per 1,000 pop",15003,234
Hawaii,Kalawao,0.0,"# per 1,000 pop",15005,247
Hawaii,Kauai,0.088453827,"# per 1,000 pop",15007,261
Hawaii,Maui,0.063760058,"# per 1,000 pop",15009,323
Idaho,Ada,0.094764274,"# per 1,000 pop",16001,336
Idaho,Adams,0.0,"# per 1,000 pop",16003,338
Idaho,Bannock,0.0598093,"# per 1,000 pop",16005,343
Idaho,Bear Lake,0.0,"# per 1,000 pop",16007,349
Idaho,Benewah,0.0,"# per 1,000 pop",16009,354
Idaho,Bingham,0.0435815,"# per 1,000 pop",16011,362
Idaho,Blaine,0.094930701,"# per 1,000 pop",16013,371
Idaho,Boise,0.0,"# per 1,000 pop",16015,380
Idaho,Bonner,0.122645212,"# per 1,000 pop",16017,387
Idaho,Bonneville,0.08507742,"# per 1,000 pop",16019,395
Idaho,Boundary,0.0,"# per 1,000 pop",16021,405
Idaho,Butte,0.0,"# per 1,000 pop",16023,414
Idaho,Camas,0.0,"# per 1,000 pop",16025,429
Idaho,Canyon,0.083631707,"# per 1,000 pop",16027,441
Idaho,Caribou,0.292312189,"# per 1,000 pop",16029,449
Idaho,Cassia,0.0,"# per 1,000 pop",16031,456
Idaho,Clark,0.0,"# per 1,000 pop",16033,464
Idaho,Clearwater,0.116198001,"# per 1,000 pop",16035,474
Idaho,Custer,0.0,"# per 1,000 pop",16037,484
Idaho,Elmore,0.152700897,"# per 1,000 pop",16039,490
Idaho,Franklin,0.0,"# per 1,000 pop",16041,498
Idaho,Fremont,0.0,"# per 1,000 pop",16043,502
Idaho,Gem,0.179866898,"# per 1,000 pop",16045,510
Idaho,Gooding,0.0,"# per 1,000 pop",16047,519
Idaho,Idaho,0.0608458,"# per 1,000 pop",16049,528
Idaho,Jefferson,0.076025392,"# per 1,000 pop",16051,540
Idaho,Jerome,0.133108528,"# per 1,000 pop",16053,547
Idaho,Kootenai,0.09937465,"# per 1,000 pop",16055,552
Idaho,Latah,0.158704967,"# per 1,000 pop",16057,559
Idaho,Lemhi,0.0,"# per 1,000 pop",16059,566
Idaho,Lewis,0.262881178,"# per 1,000 pop",16061,574
Idaho,Lincoln,0.0,"# per 1,000 pop",16063,578
Idaho,Madison,0.0264068,"# per 1,000 pop",16065,581
Idaho,Minidoka,0.09896091,"# per 1,000 pop",16067,585
Idaho,Nez Perce,0.101471334,"# per 1,000 pop",16069,589
Idaho,Oneida,0.0,"# per 1,000 pop",16071,593
Idaho,Owyhee,0.087912088,"# per 1,000 pop",16073,601
Idaho,Payette,0.0443518,"# per 1,000 pop",16075,606
Idaho,Power,0.0,"# per 1,000 pop",16077,613
Idaho,Shoshone,0.0,"# per 1,000 pop",16079,621
Idaho,Teton,0.098386462,"# per 1,000 pop",16081,627
Idaho,Twin Falls,0.0384413,"# per 1,000 pop",16083,634
Idaho,Valley,0.103788272,"# per 1,000 pop",16085,643
Idaho,Washington,0.098667982,"# per 1,000 pop",16087,649
Illinois,Adams,0.089284386,"# per 1,000 pop",17001,650
Illinois,Alexander,0.0,"# per 1,000 pop",17003,651
Illinois,Bond,0.0564366,"# per 1,000 pop",17005,652
Illinois,Boone,0.018474,"# per 1,000 pop",17007,653
Illinois,Brown,0.0,"# per 1,000 pop",17009,654
Illinois,Bureau,0.0577768,"# per 1,000 pop",17011,2
Illinois,Calhoun,0.0,"# per 1,000 pop",17013,4
Illinois,Carroll,0.131406045,"# per 1,000 pop",17015,6
Illinois,Cass,0.0,"# per 1,000 pop",17017,10
Illinois,Champaign,0.064091503,"# per 1,000 pop",17019,12
Illinois,Christian,0.0,"# per 1,000 pop",17021,14
Illinois,Clark,0.0,"# per 1,000 pop",17023,19
Illinois,Clay,0.0,"# per 1,000 pop",17025,22
Illinois,Clinton,0.0526025,"# per 1,000 pop",17027,27
Illinois,Coles,0.074621297,"# per 1,000 pop",17029,30
Illinois,Cook,0.088172452,"# per 1,000 pop",17031,36
Illinois,Crawford,0.0505817,"# per 1,000 pop",17033,40
Illinois,Cumberland,0.090269002,"# per 1,000 pop",17035,44
Illinois,DeKalb,0.0287329,"# per 1,000 pop",17037,49
Illinois,De Witt,0.0,"# per 1,000 pop",17039,53
Illinois,Douglas,0.150988978,"# per 1,000 pop",17041,55
Illinois,DuPage,0.086540656,"# per 1,000 pop",17043,64
Illinois,Edgar,0.0,"# per 1,000 pop",17045,66
Illinois,Edwards,0.0,"# per 1,000 pop",17047,71
Illinois,Effingham,0.0291903,"# per 1,000 pop",17049,76
Illinois,Fayette,0.0,"# per 1,000 pop",17051,79
Illinois,Ford,0.072061685,"# per 1,000 pop",17053,81
Illinois,Franklin,0.0,"# per 1,000 pop",17055,85
Illinois,Fulton,0.0541917,"# per 1,000 pop",17057,89
Illinois,Gallatin,0.0,"# per 1,000 pop",17059,92
Illinois,Greene,0.072181319,"# per 1,000 pop",17061,96
Illinois,Grundy,0.079859447,"# per 1,000 pop",17063,99
Illinois,Hamilton,0.237445091,"# per 1,000 pop",17065,106
Illinois,Hancock,0.0526427,"# per 1,000 pop",17067,111
Illinois,Hardin,0.0,"# per 1,000 pop",17069,113
Illinois,Henderson,0.0,"# per 1,000 pop",17071,117
Illinois,Henry,0.0596647,"# per 1,000 pop",17073,121
Illinois,Iroquois,0.067808103,"# per 1,000 pop",17075,125
Illinois,Jackson,0.033151,"# per 1,000 pop",17077,129
Illinois,Jasper,0.102574623,"# per 1,000 pop",17079,133
Illinois,Jefferson,0.0258118,"# per 1,000 pop",17081,137
Illinois,Jersey,0.087558007,"# per 1,000 pop",17083,142
Illinois,Jo Daviess,0.132579106,"# per 1,000 pop",17085,145
Illinois,Johnson,0.077790743,"# per 1,000 pop",17087,152
Illinois,Kane,0.0558639,"# per 1,000 pop",17089,156
Illinois,Kankakee,0.079311226,"# per 1,000 pop",17091,161
Illinois,Kendall,0.0428097,"# per 1,000 pop",17093,165
Illinois,Knox,0.037968,"# per 1,000 pop",17095,166
Illinois,Lake,0.081252254,"# per 1,000 pop",17097,170
Illinois,LaSalle,0.079291661,"# per 1,000 pop",17099,175
Illinois,Lawrence,0.0,"# per 1,000 pop",17101,177
Illinois,Lee,0.0,"# per 1,000 pop",17103,180
Illinois,Livingston,0.07732158,"# per 1,000 pop",17105,182
Illinois,Logan,0.099166997,"# per 1,000 pop",17107,186
Illinois,McDonough,0.0,"# per 1,000 pop",17109,189
Illinois,McHenry,0.074581613,"# per 1,000 pop",17111,192
Illinois,McLean,0.076123109,"# per 1,000 pop",17113,193
Illinois,Macon,0.081338286,"# per 1,000 pop",17115,194
Illinois,Macoupin,0.0209499,"# per 1,000 pop",17117,196
Illinois,Madison,0.07446155,"# per 1,000 pop",17119,199
Illinois,Marion,0.0,"# per 1,000 pop",17121,201
Illinois,Marshall,0.160269252,"# per 1,000 pop",17123,202
Illinois,Mason,0.0,"# per 1,000 pop",17125,206
Illinois,Massac,0.0,"# per 1,000 pop",17127,208
Illinois,Menard,0.078764965,"# per 1,000 pop",17129,212
Illinois,Mercer,0.0612933,"# per 1,000 pop",17131,216
Illinois,Monroe,0.0301042,"# per 1,000 pop",17133,219
Illinois,Montgomery,0.06698821,"# per 1,000 pop",17135,223
Illinois,Morgan,0.0563618,"# per 1,000 pop",17137,225
Illinois,Moultrie,0.067349138,"# per 1,000 pop",17139,227
Illinois,Ogle,0.0376896,"# per 1,000 pop",17141,229
Illinois,Peoria,0.085714133,"# per 1,000 pop",17143,233
Illinois,Perry,0.0,"# per 1,000 pop",17145,235
Illinois,Piatt,0.0599556,"# per 1,000 pop",17147,238
Illinois,Pike,0.061177,"# per 1,000 pop",17149,241
Illinois,Pope,0.0,"# per 1,000 pop",17151,245
Illinois,Pulaski,0.0,"# per 1,000 pop",17153,248
Illinois,Putnam,0.167364017,"# per 1,000 pop",17155,253
Illinois,Randolph,0.0299285,"# per 1,000 pop",17157,255
Illinois,Richland,0.0,"# per 1,000 pop",17159,259
Illinois,Rock Island,0.081415545,"# per 1,000 pop",17161,265
Illinois,St. Clair,0.085192758,"# per 1,000 pop",17163,269
Illinois,Saline,0.0401574,"# per 1,000 pop",17165,271
Illinois,Sangamon,0.090465899,"# per 1,000 pop",17167,274
Illinois,Schuyler,0.0,"# per 1,000 pop",17169,278
Illinois,Scott,0.0,"# per 1,000 pop",17171,280
Illinois,Shelby,0.08975855,"# per 1,000 pop",17173,283
Illinois,Stark,0.0,"# per 1,000 pop",17175,285
Illinois,Stephenson,0.084538,"# per 1,000 pop",17177,290
Illinois,Tazewell,0.0588967,"# per 1,000 pop",17179,291
Illinois,Union,0.113051834,"# per 1,000 pop",17181,293
Illinois,Vermilion,0.0368555,"# per 1,000 pop",17183,296
Illinois,Wabash,0.0,"# per 1,000 pop",17185,299
Illinois,Warren,0.0,"# per 1,000 pop",17187,301
Illinois,Washington,0.0,"# per 1,000 pop",17189,305
Illinois,Wayne,0.120076849,"# per 1,000 pop",17191,310
Illinois,White,0.0,"# per 1,000 pop",17193,312
Illinois,Whiteside,0.102965404,"# per 1,000 pop",17195,314
Illinois,Will,0.0528926,"# per 1,000 pop",17197,320
Illinois,Williamson,0.0449701,"# per 1,000 pop",17199,324
Illinois,Winnebago,0.078345613,"# per 1,000 pop",17201,325
Illinois,Woodford,0.051488,"# per 1,000 pop",17203,328
Indiana,Adams,0.087280344,"# per 1,000 pop",18001,330
Indiana,Allen,0.066892056,"# per 1,000 pop",18003,335
Indiana,Bartholomew,0.064450431,"# per 1,000 pop",18005,342
Indiana,Benton,0.0,"# per 1,000 pop",18007,179
Indiana,Blackford,0.0,"# per 1,000 pop",18009,183
Indiana,Boone,0.0,"# per 1,000 pop",18011,185
Indiana,Brown,0.265357569,"# per 1,000 pop",18013,188
Indiana,Carroll,0.0498902,"# per 1,000 pop",18015,195
Indiana,Cass,0.0256911,"# per 1,000 pop",18017,211
Indiana,Clark,0.0448362,"# per 1,000 pop",18019,215
Indiana,Clay,0.074537865,"# per 1,000 pop",18021,221
Indiana,Clinton,0.090766066,"# per 1,000 pop",18023,226
Indiana,Crawford,0.0,"# per 1,000 pop",18025,232
Indiana,Daviess,0.0313058,"# per 1,000 pop",18027,239
Indiana,Dearborn,0.0200072,"# per 1,000 pop",18029,242
Indiana,Decatur,0.077279753,"# per 1,000 pop",18031,246
Indiana,DeKalb,0.0471143,"# per 1,000 pop",18033,249
Indiana,Delaware,0.0594006,"# per 1,000 pop",18035,252
Indiana,Dubois,0.09489917,"# per 1,000 pop",18037,254
Indiana,Elkhart,0.065529809,"# per 1,000 pop",18039,260
Indiana,Fayette,0.0,"# per 1,000 pop",18041,263
Indiana,Floyd,0.0400133,"# per 1,000 pop",18043,267
Indiana,Fountain,0.0,"# per 1,000 pop",18045,270
Indiana,Franklin,0.0434197,"# per 1,000 pop",18047,272
Indiana,Fulton,0.0,"# per 1,000 pop",18049,276
Indiana,Gibson,0.0298356,"# per 1,000 pop",18051,286
Indiana,Grant,0.0430793,"# per 1,000 pop",18053,297
Indiana,Greene,0.0,"# per 1,000 pop",18055,309
Indiana,Hamilton,0.0600128,"# per 1,000 pop",18057,321
Indiana,Hancock,0.0426494,"# per 1,000 pop",18059,329
Indiana,Harrison,0.0255265,"# per 1,000 pop",18061,334
Indiana,Hendricks,0.0269304,"# per 1,000 pop",18063,341
Indiana,Henry,0.020319,"# per 1,000 pop",18065,344
Indiana,Howard,0.120809423,"# per 1,000 pop",18067,348
Indiana,Huntington,0.0538199,"# per 1,000 pop",18069,352
Indiana,Jackson,0.069868182,"# per 1,000 pop",18071,355
Indiana,Jasper,0.0299231,"# per 1,000 pop",18073,356
Indiana,Jay,0.09375586,"# per 1,000 pop",18075,358
Indiana,Jefferson,0.0309761,"# per 1,000 pop",18077,363
Indiana,Jennings,0.0355227,"# per 1,000 pop",18079,367
Indiana,Johnson,0.084674005,"# per 1,000 pop",18081,370
Indiana,Knox,0.077997036,"# per 1,000 pop",18083,376
Indiana,Kosciusko,0.0387737,"# per 1,000 pop",18085,384
Indiana,LaGrange,0.186870979,"# per 1,000 pop",18087,386
Indiana,Lake,0.0565789,"# per 1,000 pop",18089,389
Indiana,LaPorte,0.035936,"# per 1,000 pop",18091,392
Indiana,Lawrence,0.065033601,"# per 1,000 pop",18093,396
Indiana,Madison,0.0305385,"# per 1,000 pop",18095,401
Indiana,Marion,0.066945056,"# per 1,000 pop",18097,409
Indiana,Marshall,0.0426185,"# per 1,000 pop",18099,412
Indiana,Martin,0.0,"# per 1,000 pop",18101,418
Indiana,Miami,0.0272859,"# per 1,000 pop",18103,420
Indiana,Monroe,0.0499636,"# per 1,000 pop",18105,422
Indiana,Montgomery,0.0260858,"# per 1,000 pop",18107,425
Indiana,Morgan,0.0288884,"# per 1,000 pop",18109,430
Indiana,Newton,0.141964793,"# per 1,000 pop",18111,433
Indiana,Noble,0.0211376,"# per 1,000 pop",18113,436
Indiana,Ohio,0.0,"# per 1,000 pop",18115,440
Indiana,Orange,0.0,"# per 1,000 pop",18117,444
Indiana,Owen,0.0465095,"# per 1,000 pop",18119,448
Indiana,Parke,0.0585172,"# per 1,000 pop",18121,452
Indiana,Perry,0.0514933,"# per 1,000 pop",18123,459
Indiana,Pike,0.0,"# per 1,000 pop",18125,465
Indiana,Porter,0.0483305,"# per 1,000 pop",18127,468
Indiana,Posey,0.0,"# per 1,000 pop",18129,471
Indiana,Pulaski,0.0,"# per 1,000 pop",18131,477
Indiana,Putnam,0.0263852,"# per 1,000 pop",18133,480
Indiana,Randolph,0.076860997,"# per 1,000 pop",18135,485
Indiana,Ripley,0.174617587,"# per 1,000 pop",18137,488
Indiana,Rush,0.0,"# per 1,000 pop",18139,493
Indiana,St. Joseph,0.067499916,"# per 1,000 pop",18141,496
Indiana,Scott,0.0418445,"# per 1,000 pop",18143,504
Indiana,Shelby,0.0225749,"# per 1,000 pop",18145,506
Indiana,Spencer,0.0,"# per 1,000 pop",18147,509
Indiana,Starke,0.0431686,"# per 1,000 pop",18149,512
Indiana,Steuben,0.08797912,"# per 1,000 pop",18151,515
Indiana,Sullivan,0.0471231,"# per 1,000 pop",18153,518
Indiana,Switzerland,0.0,"# per 1,000 pop",18155,526
Indiana,Tippecanoe,0.0455703,"# per 1,000 pop",18157,530
Indiana,Tipton,0.063247106,"# per 1,000 pop",18159,534
Indiana,Union,0.0,"# per 1,000 pop",18161,538
Indiana,Vanderburgh,0.0609641,"# per 1,000 pop",18163,543
Indiana,Vermillion,0.0622355,"# per 1,000 pop",18165,548
Indiana,Vigo,0.0461787,"# per 1,000 pop",18167,553
Indiana,Wabash,0.030704,"# per 1,000 pop",18169,555
Indiana,Warren,0.0,"# per 1,000 pop",18171,567
Indiana,Warrick,0.0166168,"# per 1,000 pop",18173,575
Indiana,Washington,0.0,"# per 1,000 pop",18175,584
Indiana,Wayne,0.072853375,"# per 1,000 pop",18177,586
Indiana,Wells,0.0360672,"# per 1,000 pop",18179,590
Indiana,White,0.0406702,"# per 1,000 pop",18181,594
Indiana,Whitley,0.0599628,"# per 1,000 pop",18183,597
Iowa,Adair,0.0,"# per 1,000 pop",19001,598
Iowa,Adams,0.0,"# per 1,000 pop",19003,602
Iowa,Allamakee,0.140765766,"# per 1,000 pop",19005,608
Iowa,Appanoose,0.155690487,"# per 1,000 pop",19007,611
Iowa,Audubon,0.0,"# per 1,000 pop",19009,615
Iowa,Benton,0.076690057,"# per 1,000 pop",19011,619
Iowa,Black Hawk,0.07606298,"# per 1,000 pop",19013,623
Iowa,Boone,0.0,"# per 1,000 pop",19015,625
Iowa,Bremer,0.041024,"# per 1,000 pop",19017,631
Iowa,Buchanan,0.0478217,"# per 1,000 pop",19019,632
Iowa,Buena Vista,0.197219209,"# per 1,000 pop",19021,633
Iowa,Butler,0.13360946,"# per 1,000 pop",19023,361
Iowa,Calhoun,0.0,"# per 1,000 pop",19025,365
Iowa,Carroll,0.0479547,"# per 1,000 pop",19027,369
Iowa,Cass,0.072653298,"# per 1,000 pop",19029,374
Iowa,Cedar,0.0,"# per 1,000 pop",19031,379
Iowa,Cerro Gordo,0.068243858,"# per 1,000 pop",19033,383
Iowa,Cherokee,0.0,"# per 1,000 pop",19035,388
Iowa,Chickasaw,0.0,"# per 1,000 pop",19037,393
Iowa,Clarke,0.0,"# per 1,000 pop",19039,397
Iowa,Clay,0.0602591,"# per 1,000 pop",19041,398
Iowa,Clayton,0.111000111,"# per 1,000 pop",19043,402
Iowa,Clinton,0.0407448,"# per 1,000 pop",19045,404
Iowa,Crawford,0.0580585,"# per 1,000 pop",19047,408
Iowa,Dallas,0.0574671,"# per 1,000 pop",19049,413
Iowa,Davis,0.114025086,"# per 1,000 pop",19051,416
Iowa,Decatur,0.0,"# per 1,000 pop",19053,419
Iowa,Delaware,0.0567408,"# per 1,000 pop",19055,421
Iowa,Des Moines,0.0499289,"# per 1,000 pop",19057,424
Iowa,Dickinson,0.17796761,"# per 1,000 pop",19059,427
Iowa,Dubuque,0.105709363,"# per 1,000 pop",19061,434
Iowa,Emmet,0.0,"# per 1,000 pop",19063,437
Iowa,Fayette,0.0477122,"# per 1,000 pop",19065,442
Iowa,Floyd,0.0,"# per 1,000 pop",19067,447
Iowa,Franklin,0.0,"# per 1,000 pop",19069,451
Iowa,Fremont,0.0,"# per 1,000 pop",19071,455
Iowa,Greene,0.0,"# per 1,000 pop",19073,458
Iowa,Grundy,0.080134626,"# per 1,000 pop",19075,460
Iowa,Guthrie,0.0,"# per 1,000 pop",19077,467
Iowa,Hamilton,0.064674686,"# per 1,000 pop",19079,469
Iowa,Hancock,0.0,"# per 1,000 pop",19081,470
Iowa,Hardin,0.0,"# per 1,000 pop",19083,475
Iowa,Harrison,0.067732322,"# per 1,000 pop",19085,478
Iowa,Henry,0.0,"# per 1,000 pop",19087,479
Iowa,Howard,0.10478885,"# per 1,000 pop",19089,481
Iowa,Humboldt,0.102259945,"# per 1,000 pop",19091,487
Iowa,Ida,0.0,"# per 1,000 pop",19093,491
Iowa,Iowa,0.183834794,"# per 1,000 pop",19095,495
Iowa,Jackson,0.10139417,"# per 1,000 pop",19097,499
Iowa,Jasper,0.0,"# per 1,000 pop",19099,505
Iowa,Jefferson,0.0,"# per 1,000 pop",19101,507
Iowa,Johnson,0.0523662,"# per 1,000 pop",19103,508
Iowa,Jones,0.04823,"# per 1,000 pop",19105,516
Iowa,Keokuk,0.0,"# per 1,000 pop",19107,520
Iowa,Kossuth,0.0,"# per 1,000 pop",19109,523
Iowa,Lee,0.084378692,"# per 1,000 pop",19111,531
Iowa,Linn,0.074772295,"# per 1,000 pop",19113,535
Iowa,Louisa,0.0,"# per 1,000 pop",19115,539
Iowa,Lucas,0.0,"# per 1,000 pop",19117,542
Iowa,Lyon,0.171071765,"# per 1,000 pop",19119,546
Iowa,Madison,0.0,"# per 1,000 pop",19121,550
Iowa,Mahaska,0.088928413,"# per 1,000 pop",19123,554
Iowa,Marion,0.240514701,"# per 1,000 pop",19125,561
Iowa,Marshall,0.0488365,"# per 1,000 pop",19127,568
Iowa,Mills,0.0,"# per 1,000 pop",19129,569
Iowa,Mitchell,0.186880957,"# per 1,000 pop",19131,572
Iowa,Monona,0.0,"# per 1,000 pop",19133,576
Iowa,Monroe,0.0,"# per 1,000 pop",19135,580
Iowa,Montgomery,0.0,"# per 1,000 pop",19137,595
Iowa,Muscatine,0.093521311,"# per 1,000 pop",19139,600
Iowa,O'Brien,0.07033338,"# per 1,000 pop",19141,604
Iowa,Osceola,0.158403295,"# per 1,000 pop",19143,607
Iowa,Page,0.062960398,"# per 1,000 pop",19145,612
Iowa,Palo Alto,0.0,"# per 1,000 pop",19147,618
Iowa,Plymouth,0.0403096,"# per 1,000 pop",19149,622
Iowa,Pocahontas,0.0,"# per 1,000 pop",19151,624
Iowa,Polk,0.0616246,"# per 1,000 pop",19153,629
Iowa,Pottawattamie,0.064191033,"# per 1,000 pop",19155,637
Iowa,Poweshiek,0.0529829,"# per 1,000 pop",19157,640
Iowa,Ringgold,0.0,"# per 1,000 pop",19159,642
Iowa,Sac,0.0,"# per 1,000 pop",19161,647
Iowa,Scott,0.0420367,"# per 1,000 pop",19163,657
Iowa,Shelby,0.083430669,"# per 1,000 pop",19165,660
Iowa,Sioux,0.088276836,"# per 1,000 pop",19167,663
Iowa,Story,0.066081478,"# per 1,000 pop",19169,668
Iowa,Tama,0.113571834,"# per 1,000 pop",19171,671
Iowa,Taylor,0.0,"# per 1,000 pop",19173,674
Iowa,Union,0.079687625,"# per 1,000 pop",19175,675
Iowa,Van Buren,0.0,"# per 1,000 pop",19177,678
Iowa,Wapello,0.0,"# per 1,000 pop",19179,681
Iowa,Warren,0.064339024,"# per 1,000 pop",19181,685
Iowa,Washington,0.091663229,"# per 1,000 pop",19183,687
Iowa,Wayne,0.0,"# per 1,000 pop",19185,691
Iowa,Webster,0.053011,"# per 1,000 pop",19187,694
Iowa,Winnebago,0.0,"# per 1,000 pop",19189,696
Iowa,Winneshiek,0.0475217,"# per 1,000 pop",19191,698
Iowa,Woodbury,0.077955994,"# per 1,000 pop",19193,702
Iowa,Worth,0.0,"# per 1,000 pop",19195,703
Iowa,Wright,0.230237913,"# per 1,000 pop",19197,705
Kansas,Allen,0.074968139,"# per 1,000 pop",20001,709
Kansas,Anderson,0.0,"# per 1,000 pop",20003,712
Kansas,Atchison,0.0,"# per 1,000 pop",20005,715
Kansas,Barber,0.0,"# per 1,000 pop",20007,717
